# RA              DEC                 z             sig               n200
 34.2714	-9.32156	     0.5	   4.704	      22
 34.2126	 -9.0932	     0.4	   5.902	      20
 34.1559	-9.27381	     0.4	   5.229	      26
 34.1454	-8.98732	     0.4	   6.819	      40
 34.5362	-8.75065	     0.6	   7.552	      34
 34.5068	-9.27174	     0.6	   4.634	      16
 34.4563	-9.16378	     0.6	   7.461	      38
 34.3429	-9.29457	     0.6	   5.007	      13
  34.324	-8.93334	     0.5	   5.215	      21
 34.2798	 -9.1368	     0.6	   5.551	      20
 34.1895	-9.30911	     0.6	   8.358	      50
  34.179	-9.22191	     0.6	   9.483	      56
 34.1306	-8.48907	     0.5	   7.764	      37
 34.0529	-9.24267	     0.5	   5.229	      18
 34.0781	-8.55966	     0.6	   3.858	       5
 34.9564	-8.77141	     0.6	   5.067	      21
 34.8261	-9.30288	     0.7	   6.785	      20
 34.7673	-8.85653	     0.7	   4.361	      15
 34.7085	-8.46209	     0.7	   4.394	      14
 34.6391	-9.01016	     0.7	    5.41	      15
 34.5761	 -8.9977	     0.7	   4.836	      12
  34.553	 -8.4434	     0.6	   4.488	      14
 34.5509	 -8.6344	     0.6	    8.87	      33
 34.5446	-9.19908	     0.7	   9.196	      66
 34.5404	-9.07244	     0.7	   4.729	      15
 34.5488	-8.70083	     0.7	   6.065	      24
 34.5089	-8.96033	     0.6	   5.842	      17
 34.4836	-8.54305	     0.6	   4.909	      16
 34.4542	-8.67384	     0.6	   6.422	      25
 34.9711	-8.90013	     0.8	    6.59	      15
 34.8072	-9.15548	     0.8	  11.212	     103
 34.7589	-8.45586	     0.8	   3.944	      15
 34.7526	-9.05583	     0.7	   4.228	       9
 34.2945	-8.85861	     0.8	   4.127	      15
 34.1811	-8.84408	     0.8	    4.88	      21
 34.8997	-9.08074	     0.8	   5.374	      24
 34.7316	-8.71536	     0.8	   4.317	      15
 34.7043	-8.68215	     0.9	     5.7	      21
 34.6769	-8.57834	       1	   5.477	      32
 34.6034	-8.82332	     0.8	   4.386	      15
 34.6013	-8.85446	     0.9	   3.896	      14
 34.5362	-8.58457	     0.8	   4.568	      19
  34.532	-9.24267	     0.8	   4.092	      15
 34.5047	-9.26966	     0.9	    4.88	      24
 34.4752	-8.94165	     0.9	   5.556	      22
 34.2756	-9.01639	     0.9	   3.924	      12
 34.2063	-9.14095	     0.9	   4.951	      13
 34.1874	-9.07036	     0.9	   3.939	      17
  34.118	-9.03715	     0.9	   4.847	      20
 34.8766	-9.27797	     0.9	   4.634	      12
 34.8408	-9.11604	     0.9	    3.79	      10
 34.8429	-8.72989	       1	   6.311	      22
 34.8177	 -8.6427	       1	   6.717	      29
  34.345	-9.21568	     0.9	   7.085	      25
 34.2735	-8.46209	     0.9	   3.684	      14
 34.2357	-9.11396	       1	   4.707	      16
 34.1454	-9.14095	       1	   4.178	      14
 34.3471	 -10.261	     0.3	   3.838	       5
 34.3239	-9.46797	     0.3	   4.359	      18
 34.9391	-9.83335	     0.5	   4.194	      12
 34.8148	-9.71709	     0.5	   4.074	      10
 34.6315	-9.72124	     0.5	   4.416	      13
 34.2607	-9.40984	     0.5	   4.146	      12
 34.1364	-9.60083	     0.5	   5.508	      27
 34.0458	-10.1053	     0.5	    3.56	      13
 34.0374	-10.1593	     0.5	   3.542	       8
  34.937	-10.2506	     0.7	    3.52	       4
 34.8464	-9.71086	     0.7	   3.516	       8
 34.8358	-10.1614	     0.7	   4.023	       9
 34.7052	 -9.6382	     0.7	   3.508	       8
 34.5851	-10.1863	     0.7	    5.01	      21
 34.3597	-10.0929	     0.7	   3.613	       9
 34.3344	  -9.742	     0.7	   4.326	      16
 34.2944	-9.73993	     0.7	   4.328	      12
 34.2038	-10.2631	     0.7	   5.315	      22
 34.1975	-9.41607	     0.7	   3.503	      10
   34.05	-10.2278	     0.7	   5.283	      18
 34.0289	-9.97244	     0.7	   3.846	      13
 34.7495	-10.1697	     0.9	   3.639	      17
 34.7158	-9.62782	     0.9	   3.805	      15
 34.7115	-9.45966	     0.9	   3.601	      13
 34.5556	-9.46589	     0.9	   5.074	      23
  34.543	-9.95999	     0.9	   3.981	      13
 34.5303	-9.58838	     0.9	   4.926	      18
 34.5177	-9.43683	     0.9	   4.781	      15
 34.5114	-10.1821	     0.9	   6.548	      26
 34.3871	-10.2423	     0.9	   3.959	      13
 34.1933	-10.0243	     0.9	   3.881	      13
 34.1364	-10.0555	     0.9	    3.76	      14
 34.0921	-10.0472	     0.9	   3.786	      17
 34.6252	-9.56347	     0.2	   3.805	       7
  34.189	-9.94753	     0.2	   3.877	      12
 34.9349	-9.44928	     0.4	   3.548	      10
 34.7642	-10.1655	     0.4	   3.534	       9
   34.76	-9.80221	     0.4	   3.706	       9
 34.6905	-9.46174	     0.4	   3.542	      13
 34.5493	-9.52402	     0.4	   3.949	       8
 34.5325	-9.91639	     0.4	   3.648	      10
 34.5156	-9.80221	     0.4	    6.55	      27
 34.4313	-9.52817	     0.4	    3.81	      12
 34.4187	-9.90809	     0.4	    4.61	      13
 34.2586	-9.56762	     0.4	   4.398	      13
